Date,Amount spent,Impressions,Link clicks,CTR (link click-through rate),CPM,CPC (link),On-Facebook leads,Cost per on-Facebook lead,Website conversions,Frequency
"Jun 30, 2024",3045.71,288304,1602,0.005556634663410844,10.56423081192075,1.9011922596754058,39,78.0951282051282,234,null
"Jun 29, 2024",2622.73,333134,1545,0.004637773388486315,7.872897992999815,1.6975598705501618,28,93.66892857142857,241,null
"Jun 28, 2024",2769.17,287781,1432,0.004976006060163805,9.622490713424444,1.933777932960894,25,110.7668,158,null
"Jun 27, 2024",2804.2000000000003,286994,1372,0.0047805877474790415,9.770935977755633,2.0438775510204086,34,82.4764705882353,189,null
"Jun 26, 2024",2820.919999999999,263261,1193,0.004531624509517171,10.71529774634298,2.364559932942162,30,94.03066666666663,212,null
"Jun 25, 2024",2892.0699999999997,322448,1438,0.004459633801419144,8.96910509601548,2.011175243393602,25,115.68279999999999,173,null
"Jun 24, 2024",2989.57,348984,1502,0.00430392224285354,8.566495885198176,1.9903928095872172,33,90.5930303030303,195,null
"Jun 23, 2024",3039.47,278974,1497,0.005366091463720634,10.895173026877055,2.030374081496326,39,77.9351282051282,241,null
"Jun 22, 2024",2644.04,251893,1427,0.005665103833770688,10.496679145510196,1.8528661527680448,27,97.9274074074074,179,null
"Jun 21, 2024",2764.03,245771,1344,0.005468505234547607,11.24636348470731,2.056569940476191,23,120.17521739130436,245,null
"Jun 20, 2024",2746.5600000000004,236892,1292,0.005453962143086301,11.594144166962161,2.125820433436533,30,91.552,275,null
"Jun 19, 2024",2730.7000000000003,204723,1131,0.005524538034319544,13.338511061287694,2.4144120247568526,28,97.525,224,null
"Jun 18, 2024",2789.4999999999995,194727,1162,0.005967328619041016,14.325183461974968,2.400602409638554,36,77.4861111111111,197,null
"Jun 17, 2024",2860.65,231685,1210,0.0052226082827977645,12.347152383624318,2.3641735537190085,24,119.19375000000001,323,null
"Jun 16, 2024",2907.5200000000004,241538,1191,0.004930901141849316,12.037526186355773,2.441242653232578,34,85.51529411764707,229,null
"Jun 15, 2024",2520.46,246897,1079,0.004370243461848463,10.208548504032047,2.3359221501390177,22,114.56636363636363,186,null
"Jun 14, 2024",2630.54,238289,1056,0.004431593569153423,11.039284230493225,2.491041666666667,22,119.57,183,null
"Jun 13, 2024",2635.85,226305,1015,0.004485097545348093,11.647334349660856,2.596896551724138,27,97.62407407407407,135,null
"Jun 12, 2024",2700.2599999999998,208802,1169,0.0055986053773431285,12.932155822262239,2.3098887938408894,31,87.10516129032257,248,null
"Jun 11, 2024",2752.9099999999994,187787,1034,0.005506238451010986,14.659747479857495,2.662388781431334,30,91.76366666666665,241,null
"Jun 10, 2024",2821.38,203051,1109,0.00546168204047259,13.894932800133958,2.5440757439134356,26,108.51461538461538,223,null
"Jun 9, 2024",2844.9700000000003,260212,1169,0.004492490738321061,10.933277481438212,2.433678357570573,25,113.79880000000001,252,null
"Jun 8, 2024",2545.9800000000005,252999,1195,0.004723338827426195,10.063201830837277,2.13052719665272,31,82.1283870967742,248,null
"Jun 7, 2024",2593,199679,1085,0.005433721122401454,12.98584227685435,2.3898617511520737,23,112.73913043478261,163,null
"Jun 6, 2024",2769.2599999999998,185550,1140,0.006143896523848019,14.92460253300997,2.429175438596491,29,95.49172413793103,224,null
"Jun 5, 2024",2988.4699999999993,210682,1120,0.005316068767146695,14.184742882638286,2.6682767857142853,28,106.73107142857141,169,null
"Jun 4, 2024",3033.0100000000007,180083,1059,0.00588062171332108,16.842289388781843,2.8640321057601517,37,81.97324324324326,219,null
"Jun 3, 2024",3138.8099999999995,303515,1317,0.004339159514356787,10.341531720013837,2.3833029612756262,27,116.2522222222222,174,null
"Jun 2, 2024",3218.21,692090,1776,0.0025661402418760567,4.649987718360329,1.8120551801801803,28,114.93607142857142,131,null
"Jun 1, 2024",2858.9399999999996,586899,1590,0.002709154386018719,4.871264050543619,1.7980754716981129,31,92.22387096774192,177,null
"May 31, 2024",2941.64,297493,1123,0.0037748787366425427,9.888098207352776,2.619447907390917,30,98.05466666666666,156,null
"May 30, 2024",2970.75,314057,1147,0.003652203262465094,9.459270132491872,2.5900174367916304,19,156.35526315789474,214,null
"May 29, 2024",2975.3800000000006,471372,1314,0.0027876072401415443,6.31216958156191,2.2643683409436837,27,110.19925925925928,360,null
"May 28, 2024",3003.9199999999996,424398,1241,0.0029241419610837,7.078072940965791,2.4205640612409343,37,81.18702702702701,218,null
"May 27, 2024",3125.09,297365,1055,0.003547828426344728,10.509273115531418,2.962170616113744,35,89.28828571428572,244,null
"May 26, 2024",3238.2900000000004,262815,1082,0.004116964404619219,12.321556988756353,2.992874306839187,31,104.46096774193549,217,null
"May 25, 2024",2925.8899999999994,266040,1107,0.004161028416779432,10.997932641708012,2.6430803974706407,26,112.53423076923075,130,null
"May 24, 2024",2954.49,183104,886,0.004838780146801817,16.135584148898985,3.334638826185101,25,118.1796,116,null
"May 23, 2024",3054.08,262138,1016,0.0038758211323806544,11.650657287382982,3.005984251968504,28,109.07428571428571,235,null
"May 22, 2024",3057.8799999999997,364999,1095,0.0030000082192006006,8.377776377469527,2.7925844748858446,25,122.31519999999999,176,null
"May 21, 2024",3081.05,375497,1133,0.0030173343595288377,8.205258630561628,2.7193733451015007,34,90.61911764705883,225,null
"May 20, 2024",3141.0899999999997,541492,1171,0.0021625434909472345,5.800805921417121,2.682399658411614,38,82.66026315789473,225,null
"May 19, 2024",3164.87,654480,1425,0.002177301063439677,4.835701625718127,2.2209614035087717,31,102.09258064516129,207,null
"May 18, 2024",2868.9999999999995,335414,909,0.002710083657807963,8.5536083765138,3.1562156215621555,24,119.54166666666664,203,null
"May 17, 2024",2981.1800000000003,222058,795,0.003580145727692765,13.425231245890716,3.749911949685535,45,66.24844444444444,186,null
"May 16, 2024",2988.3400000000006,193770,743,0.0038344428962171647,15.422098364039844,4.02199192462988,32,93.38562500000002,177,null
"May 15, 2024",3027.5900000000006,196586,812,0.004130507767592809,15.400842379416645,3.728559113300493,33,91.74515151515153,195,null
"May 14, 2024",3093.46,195740,778,0.003974660263614999,15.803923572085418,3.9761696658097687,27,114.5725925925926,172,null
"May 13, 2024",3226.82,242260,864,0.0035664162470073475,13.319656567324364,3.7347453703703706,35,92.19485714285715,283,null
"May 12, 2024",3313.04,184058,831,0.00451488117875887,17.999978267719957,3.9868110709987965,29,114.24275862068966,131,null
"May 11, 2024",2828.5,203111,876,0.004312912643825297,13.925882891620839,3.228881278538813,32,88.390625,157,null
"May 10, 2024",2862.74,229049,756,0.0033006038009334247,12.49837371042877,3.7866931216931214,26,110.10538461538461,168,null
"May 9, 2024",2935.61,149464,729,0.004877428678477761,19.64091687630466,4.026899862825789,38,77.25289473684211,164,null
"May 8, 2024",2956.35,201448,814,0.004040745006155435,14.675499384456534,3.6318796068796066,50,59.126999999999995,192,null
"May 7, 2024",2986.7599999999998,209224,851,0.004067411004473674,14.275417734103161,3.509706227967097,32,93.33624999999999,218,null
"May 6, 2024",3100.3300000000004,167056,837,0.005010295948663921,18.558627047217705,3.704097968936679,18,172.24055555555557,235,null
"May 5, 2024",3133.6199999999994,161147,809,0.00502026100392809,19.44572346987533,3.873448702101359,22,142.4372727272727,204,null
"May 4, 2024",2670.4,139315,765,0.005491153142159854,19.168072354017877,3.4907189542483663,31,86.14193548387097,139,null
"May 3, 2024",2835,101188,694,0.006858520773214215,28.01715618452781,4.085014409221902,19,149.21052631578948,114,null
"May 2, 2024",2899.6899999999996,91628,736,0.008032479154843498,31.6463308159078,3.9397961956521734,25,115.98759999999999,114,null
"May 1, 2024",2937.32,90512,730,0.00806522891992222,32.45227152200813,4.02372602739726,23,127.70956521739132,261,null
"Apr 30, 2024",3061.55,103233,725,0.007022948088305096,29.656698923793748,4.222827586206897,21,145.78809523809525,232,null
"Apr 29, 2024",3058.399999999999,131765,693,0.005259363260349865,23.211019618259776,4.413275613275612,16,191.14999999999995,172,null
"Apr 28, 2024",3177.7700000000004,141294,721,0.005102835223010177,22.490480841366235,4.4074479889043,16,198.61062500000003,129,null
"Apr 27, 2024",2835.43,118898,577,0.004852899123618564,23.847583643122675,4.914090121317157,22,128.8831818181818,101,null
"Apr 26, 2024",2821.5500000000006,126962,594,0.004678565239993069,22.223578708589976,4.750084175084176,20,141.07750000000004,148,null
"Apr 25, 2024",2758.2000000000003,94041,540,0.005742176284811944,29.32976042364501,5.107777777777779,20,137.91000000000003,188,null
"Apr 24, 2024",2790.64,99789,570,0.005712052430628626,27.965407008788542,4.895859649122807,22,126.84727272727272,132,null
"Apr 23, 2024",2635.1499999999996,188116,613,0.0032586276552765314,14.008112015990132,4.298776508972267,21,125.48333333333332,120,null
"Apr 22, 2024",2450.5699999999997,154250,568,0.003682333873581848,15.88700162074554,4.314383802816901,17,144.1511764705882,138,null
"Apr 21, 2024",2371.6,121924,524,0.0042977592598668025,19.451461566221578,4.525954198473282,18,131.75555555555556,155,null
"Apr 20, 2024",2109.1000000000004,91319,547,0.0059899911299948535,23.09596031493994,3.8557586837294338,22,95.86818181818184,143,null
"Apr 19, 2024",2157.61,100017,464,0.004639211334073207,21.572432686443307,4.650021551724138,25,86.3044,99,null
"Apr 18, 2024",2154.41,92106,457,0.0049616745923175476,23.39055001845699,4.714245076586433,18,119.68944444444443,83,null
"Apr 17, 2024",2171.6499999999996,98961,483,0.004880710582956922,21.94450339022443,4.496169772256728,23,94.4195652173913,115,null
"Apr 16, 2024",2164.09,105145,501,0.004764848542488944,20.58195824813353,4.319540918163673,24,90.17041666666667,158,null
"Apr 15, 2024",2307.37,120812,460,0.0038075687845578253,19.098847796576496,5.0160217391304345,21,109.8747619047619,98,null
"Apr 14, 2024",2404.75,112847,571,0.005059948425744592,21.309826579350805,4.211471103327495,21,114.51190476190476,118,null
"Apr 13, 2024",2140.8799999999997,97362,468,0.004806803475688667,21.98886629280417,4.574529914529914,22,97.31272727272726,139,null
"Apr 12, 2024",2189.92,107564,472,0.004388085232977576,20.3592279944963,4.639661016949153,16,136.87,90,null
"Apr 11, 2024",2169.57,112790,460,0.004078375742530367,19.23548186896002,4.716456521739131,11,197.23363636363638,114,null
"Apr 10, 2024",2201.6499999999996,112717,481,0.004267324361010318,19.53254611105689,4.577234927234927,31,71.02096774193548,188,null
"Apr 9, 2024",2245.8599999999997,115926,457,0.0039421700050031915,19.373220847782203,4.914354485776805,17,132.10941176470587,118,null
"Apr 8, 2024",2324.2700000000004,117597,483,0.004107247633868211,19.764704881927265,4.812153209109732,17,136.72176470588238,120,null
"Apr 7, 2024",2403.6499999999996,113546,516,0.004544413717788385,21.16895355186444,4.6582364341085265,22,109.25681818181816,196,null
"Apr 6, 2024",2160.9200000000005,105196,485,0.004610441461652535,20.541845697555043,4.455505154639177,11,196.44727272727278,184,null
"Apr 5, 2024",2158.41,115356,471,0.004083012587121606,18.710860293352752,4.582611464968153,21,102.78142857142856,166,null
"Apr 4, 2024",2179.25,113132,425,0.0037566736201958776,19.26289643955733,5.12764705882353,28,77.83035714285714,148,null
"Apr 3, 2024",2211.5,101637,401,0.003945413579700306,21.758808307998073,5.514962593516209,19,116.39473684210526,106,null
"Apr 2, 2024",2222.5300000000007,98145,421,0.004289571552295073,22.645371643996135,5.279168646080762,20,111.12650000000004,109,null
"Apr 1, 2024",2326.71,96603,364,0.003767998923428879,24.085276854756064,6.3920604395604395,16,145.419375,133,null
"Mar 31, 2024",2372.86,82833,401,0.0048410657588159305,28.646312460009902,5.917356608478803,15,158.1906666666667,73,null
"Mar 30, 2024",2134.31,69251,391,0.005646127853749404,30.819915957892302,5.458593350383632,19,112.33210526315789,81,null
"Mar 29, 2024",1993.91,64107,315,0.004913659974729749,31.102843683217124,6.329873015873016,27,73.84851851851852,82,null
"Mar 28, 2024",2155.14,88036,403,0.00457767277023036,24.48021264028352,5.347741935483871,24,89.7975,117,null
"Mar 27, 2024",2258.94,91962,386,0.0041973858767751894,24.563841586742353,5.852176165803109,36,62.748333333333335,124,null
"Mar 26, 2024",2270.81,87372,412,0.004715469486792107,25.99013413908346,5.511674757281553,23,98.73086956521739,121,null
"Mar 25, 2024",2326.87,96636,431,0.004460035597499896,24.07870772796887,5.39877030162413,22,105.76681818181818,145,null
"Mar 24, 2024",2411.27,92771,483,0.005206368369425791,25.991635317071065,4.992277432712215,30,80.37566666666666,77,null
"Mar 23, 2024",2072.1600000000003,86420,413,0.004778986345753298,23.97778292062023,5.017336561743342,21,98.67428571428573,96,null
"Mar 22, 2024",2137.51,91638,469,0.005117964163338353,23.325585455815276,4.557590618336888,26,82.21192307692309,99,null
"Mar 21, 2024",2252.8,87581,397,0.004532946643678423,25.72247405259132,5.674559193954661,25,90.11200000000001,231,null
"Mar 20, 2024",2224.13,95583,399,0.0041743824738708765,23.269095968948452,5.574260651629073,29,76.69413793103449,219,null
"Mar 19, 2024",2294.0399999999995,92416,459,0.0049666724376731305,24.822974376731295,4.997908496732025,32,71.68874999999998,89,null
"Mar 18, 2024",2323.0699999999993,96683,394,0.0040751735051663684,24.02769876813917,5.896116751269034,28,82.96678571428569,108,null
"Mar 17, 2024",2370.22,92386,400,0.0043296603381464726,25.65561881670383,5.925549999999999,15,158.01466666666664,153,null
"Mar 16, 2024",2192.06,84829,455,0.0053637317426823376,25.840927041459878,4.817714285714286,33,66.4260606060606,83,null
"Mar 15, 2024",2218.83,84960,429,0.005049435028248587,26.11617231638418,5.172097902097902,21,105.65857142857142,131,null
"Mar 14, 2024",2190.21,86573,395,0.0045626234507294425,25.29899622284084,5.544835443037975,29,75.52448275862069,99,null
"Mar 13, 2024",2177.46,87278,441,0.005052819725474919,24.948555191457185,4.937551020408163,22,98.97545454545455,127,null
"Mar 12, 2024",2015.0200000000002,84745,383,0.004519440674966075,23.777449997049978,5.261148825065274,29,69.48344827586207,143,null
"Mar 11, 2024",1759.2199999999998,76778,354,0.004610695772226419,22.91307405767277,4.969548022598869,33,53.309696969696965,148,null
"Mar 10, 2024",1609.4399999999998,61014,314,0.0051463598518372835,26.378208280066865,5.125605095541401,29,55.497931034482754,73,null
"Mar 9, 2024",1467.63,54276,331,0.00609845972437173,27.040128233473357,4.43392749244713,26,56.447307692307696,89,null
"Mar 8, 2024",1470.0600000000002,58182,306,0.005259358564504486,25.266577291945964,4.804117647058824,24,61.252500000000005,86,null
"Mar 7, 2024",1483.1799999999998,59382,308,0.00518675692970934,24.976929035734734,4.81551948051948,21,70.62761904761904,97,null
"Mar 6, 2024",1571.69,64478,303,0.004699277272868265,24.375600980179286,5.187095709570957,17,92.45235294117647,110,null
"Mar 5, 2024",1704.0599999999997,74447,330,0.004432683654143216,22.889572447512993,5.163818181818181,37,46.055675675675666,84,null
"Mar 4, 2024",1726.6400000000003,75107,301,0.0040076158014565886,22.989068928328923,5.736345514950167,34,50.78352941176472,65,null
"Mar 3, 2024",1774.96,63165,306,0.004844454998812634,28.100372041478668,5.800522875816994,23,77.17217391304348,77,null
"Mar 2, 2024",1629.4,64535,306,0.004741613078174634,25.24831486790114,5.32483660130719,20,81.47,63,null
"Mar 1, 2024",1644.9499999999998,68269,309,0.004526212482971774,24.095123701826598,5.323462783171521,26,63.26730769230768,84,null
"Feb 29, 2024",1636.34,66878,328,0.00490445288435659,24.46753790484165,4.988841463414634,29,56.42551724137931,81,null
"Feb 28, 2024",1651.71,60817,313,0.0051465873028922835,27.158689182301,5.27702875399361,26,63.527307692307694,83,null
"Feb 27, 2024",1757.43,61060,313,0.0051261054700294795,28.782017687520472,5.614792332268371,32,54.9196875,63,null
"Feb 26, 2024",1835.4699999999998,68457,247,0.0036081043574798777,26.81201338066231,7.431052631578947,15,122.36466666666665,53,null
"Feb 25, 2024",1885.1499999999999,70232,319,0.004542089076204579,26.84175304704408,5.909561128526645,37,50.949999999999996,63,null
"Feb 24, 2024",1776.75,66846,366,0.005475271519612243,26.579750471232387,4.854508196721311,31,57.314516129032256,85,null
"Feb 23, 2024",1732.7999999999997,71300,322,0.004516129032258065,24.302945301542774,5.381366459627328,22,78.76363636363635,60,null
"Feb 22, 2024",1733.77,69267,344,0.004966289863860136,25.030245282746474,5.040029069767442,29,59.785172413793106,92,null
"Feb 21, 2024",1744.46,65000,330,0.005076923076923077,26.837846153846154,5.286242424242424,35,49.84171428571429,118,null
"Feb 20, 2024",1792.9699999999998,66586,349,0.005241342023848857,26.92713182951371,5.137449856733523,38,47.18342105263157,112,null
"Feb 19, 2024",1773.15,76196,380,0.004987138432463646,23.270906609270828,4.666184210526316,24,73.88125000000001,79,null
"Feb 18, 2024",1737.23,82781,379,0.004578345272465904,20.985854241915415,4.583720316622691,17,102.19,82,null
"Feb 17, 2024",1634.2,85268,403,0.004726274804146925,19.16545480133227,4.055086848635236,21,77.81904761904762,82,null
"Feb 16, 2024",1620.5900000000001,90428,398,0.004401291635334189,17.921329676648828,4.071834170854272,19,85.2942105263158,100,null
"Feb 15, 2024",1586.0099999999998,92373,416,0.004503480454245288,17.16962748855185,3.8125240384615378,24,66.08375,119,null
"Feb 14, 2024",1634.2700000000002,72875,338,0.004638078902229846,22.42566037735849,4.8351183431952665,22,74.28500000000001,122,null
"Feb 13, 2024",1681.04,68115,339,0.004976877339792997,24.67943918373339,4.95882005899705,26,64.65538461538462,114,null
"Feb 12, 2024",1669.8499999999997,71393,326,0.004566274004454219,23.389547994901456,5.12223926380368,20,83.49249999999998,118,null
"Feb 11, 2024",1623.46,64321,341,0.005301534491068236,25.239968284075186,4.760879765395894,25,64.9384,167,null
"Feb 10, 2024",1498.1000000000001,68834,337,0.004895836359938403,21.763953860011043,4.445400593471811,24,62.42083333333334,128,null
"Feb 9, 2024",1426.8999999999999,64524,386,0.005982270163040109,22.114252061248525,3.6966321243523312,22,64.85909090909091,173,null
"Feb 8, 2024",1371.1599999999999,60202,332,0.005514766951264078,22.77598750872064,4.13,20,68.55799999999999,98,null
"Feb 7, 2024",1402.46,65645,341,0.0051946073577576355,21.364308020412825,4.112785923753666,24,58.435833333333335,120,null
"Feb 6, 2024",1429.9199999999998,71713,326,0.004545898233235257,19.93948098671091,4.386257668711656,24,59.57999999999999,124,null
"Feb 5, 2024",1455.2,67197,340,0.005059749691206453,21.65572867836362,4.28,14,103.94285714285715,148,null
"Feb 4, 2024",1514.9,71362,365,0.005114766962809338,21.228384854684567,4.15041095890411,24,63.12083333333334,156,null
"Feb 3, 2024",1398.51,72307,344,0.0047574923589693945,19.341280927157815,4.0654360465116275,21,66.59571428571428,76,null
"Feb 2, 2024",1387.56,70018,332,0.004741637864549116,19.817189865463167,4.179397590361446,15,92.50399999999999,136,null
"Feb 1, 2024",1385.0500000000002,72601,356,0.004903513725706257,19.077560915138914,3.89058988764045,32,43.282812500000006,132,null
"Jan 31, 2024",1394.9300000000003,77696,377,0.004852244645799012,17.95369130971994,3.700079575596818,20,69.74650000000001,132,null
"Jan 30, 2024",1428,74578,344,0.004612620343801121,19.14773793880233,4.151162790697675,26,54.92307692307692,115,null
"Jan 29, 2024",1452.42,73510,357,0.004856482111277378,19.7581281458305,4.068403361344538,24,60.517500000000005,108,null
"Jan 28, 2024",1492.93,79056,411,0.005198846387370977,18.884461647439792,3.632433090024331,26,57.42038461538462,86,null
"Jan 27, 2024",1370.2400000000002,73476,381,0.005185366650334803,18.648810495944257,3.5964304461942262,32,42.82000000000001,86,null
"Jan 26, 2024",1388.8499999999997,75000,370,0.004933333333333333,18.517999999999997,3.753648648648648,23,60.38478260869564,107,null
"Jan 25, 2024",1377.18,74484,372,0.004994361205091026,18.489608506524892,3.7020967741935484,21,65.58,111,null
"Jan 24, 2024",1402.09,76081,370,0.004863237864907138,18.428911291912566,3.789432432432432,18,77.89388888888888,118,null
"Jan 23, 2024",1505.16,73895,367,0.004966506529535151,20.368901820150214,4.101253405994551,27,55.74666666666667,91,null
"Jan 22, 2024",1640.2199999999998,77338,346,0.00447386795624402,21.208461558354237,4.740520231213872,24,68.34249999999999,128,null
"Jan 21, 2024",1772.7100000000003,79121,387,0.004891242527268361,22.405050492283973,4.580645994832042,34,52.138529411764715,80,null
"Jan 20, 2024",1546.7700000000002,72272,352,0.004870489262785035,21.402064423289797,4.394232954545455,26,59.49115384615386,81,null
"Jan 19, 2024",1740.4,69679,340,0.004879518936838933,24.97739634610141,5.118823529411765,21,82.87619047619049,93,null
"Jan 18, 2024",1872.72,79448,369,0.004644547376900615,23.571644345987316,5.075121951219512,29,64.57655172413793,102,null
"Jan 17, 2024",1869.1299999999999,83146,390,0.004690544343684603,22.480095254131285,4.792641025641025,33,56.64030303030302,100,null
"Jan 16, 2024",1922.7900000000002,83094,407,0.004898067249139528,23.13993790165355,4.7242997542997545,28,68.67107142857144,107,null
"Jan 15, 2024",1953.6899999999998,85209,417,0.00489384924127733,22.928211808611763,4.685107913669064,33,59.202727272727266,87,null
"Jan 14, 2024",2048.75,87191,476,0.005459279054030806,23.497264625936165,4.304096638655462,31,66.08870967741936,79,null
"Jan 13, 2024",1824.83,82943,408,0.0049190407870465256,22.001012743691447,4.472622549019608,30,60.827666666666666,108,null
"Jan 12, 2024",1864.6799999999996,77042,376,0.004880454816853145,24.203421510345002,4.9592553191489355,20,93.23399999999998,86,null
"Jan 11, 2024",1912.0300000000004,83913,419,0.0049932668358895526,22.785861547078525,4.563317422434369,38,50.316578947368434,91,null
"Jan 10, 2024",2168.16,112206,537,0.00478584032939415,19.32303085396503,4.03754189944134,25,86.7264,153,null
"Jan 9, 2024",2286.7999999999997,125276,637,0.005084772821609886,18.254094958332,3.589952904238618,32,71.46249999999999,217,null
"Jan 8, 2024",2353.15,124752,674,0.0054027189944850585,18.86262344491471,3.491320474777448,45,52.29222222222222,251,null
"Jan 7, 2024",2389.9100000000003,150379,657,0.0043689610916417855,15.89257808603595,3.637610350076104,28,85.35392857142858,240,null
"Jan 6, 2024",2795.1799999999994,170093,808,0.004750342459713216,16.43324534225394,3.4593811881188112,35,79.86228571428569,278,null
"Jan 5, 2024",2797.890000000001,159600,769,0.004818295739348371,17.530639097744366,3.6383485045513666,45,62.17533333333335,258,null
"Jan 4, 2024",2788.1599999999994,161087,746,0.004631037886359545,17.308410982885018,3.7374798927613933,58,48.07172413793102,240,null
"Jan 3, 2024",2783.62,171090,746,0.0043602782161435505,16.269916418259395,3.7313941018766754,39,71.3748717948718,265,null
"Dec 26, 2023",0,0,0,null,null,null,0,null,2,null
"Dec 20, 2023",0,0,3,null,null,0,0,null,12,null
"Dec 19, 2023",2033.83,93260,440,0.0047179927085567236,21.808170705554364,4.622340909090909,29,70.13206896551723,132,null
"Dec 18, 2023",2275.2799999999997,97628,453,0.004640062277215553,23.305609046584994,5.022693156732891,31,73.39612903225806,122,null
"Dec 17, 2023",2430.65,96544,481,0.004982184289028836,25.176603413987404,5.053326403326404,25,97.226,149,null
"Dec 16, 2023",2195.68,80811,433,0.005358181435695636,27.170558463575503,5.0708545034642025,24,91.48666666666666,111,null
"Dec 15, 2023",2327.51,83415,438,0.005250854162920338,27.90277528022538,5.313949771689498,20,116.37550000000002,141,null
"Dec 14, 2023",2386.68,78272,401,0.005123160261651676,30.492130008176613,5.951820448877805,28,85.23857142857142,133,null
"Dec 13, 2023",2406.1900000000005,80265,418,0.005207749330343238,29.978072634398558,5.756435406698566,39,61.6971794871795,121,null
"Dec 12, 2023",2411.17,80961,368,0.004545398401699584,29.781870283222787,6.552092391304348,28,86.11321428571429,128,null
"Dec 11, 2023",2517.41,92589,388,0.004190562593828641,27.189082936417933,6.488170103092783,36,69.92805555555555,117,null
"Dec 10, 2023",2580.4999999999995,89394,426,0.004765420498020001,28.866590598921622,6.057511737089201,31,83.24193548387095,122,null
"Dec 9, 2023",2359.8599999999997,86114,446,0.005179181085537775,27.403906449590075,5.291165919282511,25,94.39439999999999,162,null
"Dec 8, 2023",2363.3100000000004,77778,447,0.005747126436781609,30.385327470492946,5.287046979865773,38,62.19236842105264,193,null
"Dec 7, 2023",2378.1,73810,436,0.005907058664137651,32.21921148895814,5.454357798165137,28,84.93214285714285,207,null
"Dec 6, 2023",2356.94,67669,342,0.005054012915810785,34.83042456664056,6.891637426900585,37,63.701081081081085,131,null
"Dec 5, 2023",2295.38,73668,345,0.0046831731552370096,31.158440571211383,6.6532753623188405,39,58.85589743589744,139,null
"Dec 4, 2023",2306.94,59422,299,0.005031806401669415,38.822994850392114,7.7155183946488295,36,64.08166666666666,131,null
"Dec 3, 2023",2391.7,56624,331,0.005845577846849392,42.23827352359423,7.225679758308156,42,56.94523809523809,136,null
"Dec 2, 2023",2127.91,50281,252,0.005011833495753864,42.32035957916509,8.4440873015873,29,73.37620689655172,105,null
"Dec 1, 2023",2189.2000000000003,52534,305,0.005805763886245098,41.67205999923859,7.177704918032788,40,54.730000000000004,145,null
"Nov 30, 2023",2182.64,52355,305,0.00582561359946519,41.68923694012033,7.156196721311475,28,77.95142857142856,152,null
"Nov 29, 2023",2226.17,45813,291,0.0063519088468338685,48.59253923558815,7.650068728522337,34,65.47558823529413,132,null
"Nov 28, 2023",2271.17,44148,325,0.007361601884570083,51.44445954516626,6.988215384615385,41,55.39439024390244,151,null
"Nov 27, 2023",2314.5499999999997,39437,289,0.007328143621472221,58.68980906255546,8.008823529411764,28,82.6625,143,null
"Nov 26, 2023",2367.47,40775,301,0.007381974248927039,58.06180257510729,7.865348837209302,33,71.74151515151515,146,null
"Nov 25, 2023",2151.9200000000005,38834,240,0.006180151413709636,55.41329762579184,8.966333333333335,16,134.49500000000003,148,null
"Nov 24, 2023",2191.8100000000004,36353,281,0.007729760955079361,60.29241053008006,7.800035587188614,33,66.41848484848487,139,null
"Nov 23, 2023",2175.0600000000004,48031,257,0.005350710999146384,45.28450375798964,8.463268482490275,24,90.62750000000001,113,null
"Nov 22, 2023",2231.9700000000003,55549,283,0.005094601162937227,40.180201263749126,7.886819787985867,29,76.9644827586207,145,null
"Nov 21, 2023",2252.98,51799,284,0.005482731326859592,43.49466205911311,7.933028169014085,37,60.891351351351354,114,null
"Nov 20, 2023",2315.21,51854,250,0.004821228834805415,44.648628842519386,9.26084,34,68.09441176470588,92,null
"Nov 19, 2023",2360.8599999999997,56006,270,0.004820912045138021,42.15369781809091,8.743925925925925,49,48.1808163265306,94,null
"Nov 18, 2023",2152.9500000000003,51931,249,0.004794823900945485,41.45789605437986,8.646385542168677,31,69.45,95,null
"Nov 17, 2023",2193.1400000000003,56271,263,0.004673810666240159,38.97460503634199,8.33893536121673,37,59.27405405405406,82,null
"Nov 16, 2023",2215.17,58376,261,0.004471015485816089,37.94658763875566,8.487241379310346,35,63.29057142857143,77,null
"Nov 15, 2023",2227.8300000000004,63727,284,0.004456509799613978,34.958965587584544,7.844471830985917,43,51.81000000000001,99,null
"Nov 14, 2023",2271.080000000001,72446,335,0.0046241338376169835,31.348590674433378,6.779343283582092,44,51.61545454545456,88,null
"Nov 13, 2023",2081.4800000000005,84348,335,0.003971641295584957,24.677289325176655,6.21337313432836,40,52.03700000000001,90,null
"Nov 12, 2023",1973.7000000000003,81487,352,0.004319707437996245,24.22104139310565,5.607102272727274,48,41.118750000000006,84,null
"Nov 11, 2023",1816.7899999999997,73400,296,0.004032697547683923,24.751907356948223,6.137804054054053,44,41.29068181818181,63,null
"Nov 10, 2023",1822.6100000000001,80625,334,0.004142635658914729,22.60601550387597,5.456916167664671,32,56.956562500000004,109,null
"Nov 9, 2023",1857.2699999999998,78853,353,0.004476684463495365,23.553574372566672,5.261388101983002,30,61.90899999999999,121,null
"Nov 8, 2023",1846.78,70743,315,0.00445273737330902,26.105480400887718,5.862793650793651,32,57.711875,104,null
"Nov 7, 2023",1882.86,75731,346,0.004568802735999788,24.86247375579353,5.4417919075144505,31,60.73741935483871,123,null
"Nov 6, 2023",1932.4,71226,319,0.004478701597731166,27.13054221772948,6.057680250783699,42,46.00952380952381,108,null
