Email Name,Sent,Delivered,% Delivered,Hard Bounced,Soft Bounced,Pending,Opened,% Opened,Clicked Email,% Clicked Email,Clicked to Opened Ratio,Unsubscribed,% Unsubscribed,First Activity (PDT),Last Activity (PDT),Include,days_between
Owned-Email-Send | 20230828 | impact vs Tapfiliate - India.Email 2 - Tapfiliate - Build Credibility with Leading Publishers,43,41,95.30%,0,2,0,8,19.50%,1,2.40%,12.50%,0,0.00%,"Sep 7, 2023 1:30 AM","Sep 8, 2023 3:12 AM",0,1
Owned-Email-Send | 20230828 | impact vs Tapfiliate - India.Email 3 - Tapfiliate - Easy Onboarding and Management,34,32,94.10%,0,2,0,3,9.40%,0,0.00%,,0,0.00%,"Sep 14, 2023 1:30 AM","Sep 15, 2023 2:31 AM",0,1
Owned-Email-Send | 20230828 | impact vs Tapfiliate - India.Email 4 - Tapfiliate - 2x Affiliate Growth with impact.com,31,27,87.10%,1,3,0,1,3.70%,0,0.00%,,0,0.00%,"Sep 21, 2023 1:30 AM","Sep 21, 2023 3:17 AM",0,0
Owned-Email-Send | 20230912 | SaaSquatch launch - Customer.Customer Email - vA image,"12,425","11,889",95.70%,13,523,0,"3,652",30.70%,165,1.40%,4.50%,44,0.40%,"Sep 12, 2023 6:30 PM","Jan 21, 2025 3:19 AM",1,496
Owned-Email-Send | 20230912 | SaaSquatch launch - Prospect.Prospect Email - vA image,"47,170","42,826",90.80%,"1,654","2,690",0,"10,995",25.70%,197,0.50%,1.80%,262,0.60%,"Sep 13, 2023 7:00 PM","May 11, 2025 11:45 PM",1,606
Owned-Email-Send | 20231011 | Marketing is hard.Email - Marketing is hard microsite,"1,418","1,304",92.00%,29,85,0,326,25.00%,28,2.10%,8.60%,3,0.20%,"Oct 12, 2023 9:00 AM","Jan 22, 2024 2:14 AM",1,102
Owned-Email-Send | 20231101 | iPX 2024 Sessions Survey.Email 1 - iPX 2024 is closer than you think…and we need your help!,543,507,93.40%,19,17,0,254,50.10%,39,7.70%,15.40%,1,0.20%,"Nov 1, 2023 8:00 AM","Feb 12, 2025 3:35 PM",1,469
Owned-Email-Send | 20231101 | iPX 2024 Sessions Survey.Email 2 - Do you want to speak at iPX 2024? Let us know.,520,499,96.00%,6,15,0,227,45.50%,35,7.00%,15.40%,2,0.40%,"Nov 6, 2023 10:00 AM","Feb 12, 2025 3:35 PM",1,464
Owned-Email-Send | 20231101 | iPX 2024 Sessions Survey.Email 3 - Last call for iPX 2024 input—share your ideas now!,517,490,94.80%,7,20,0,201,41.00%,14,2.90%,7.00%,3,0.60%,"Nov 13, 2023 7:00 AM","Feb 12, 2025 3:35 PM",1,457
Owned-Email-Send | 20231108 | Shopify Black Friday / Cyber Monday.Email 1 - Tighten up your Cyber Week strategy with impact.com,"2,262","1,987",87.80%,153,122,0,706,35.50%,10,0.50%,1.40%,6,0.30%,"Nov 8, 2023 7:00 AM","Oct 7, 2024 9:30 AM",1,334
Owned-Email-Send | 20231108 | Shopify Black Friday / Cyber Monday.Email 2A - Here’s a Cyber Week cheat sheet to level up your game plan,"32,147","25,606",79.70%,"4,636","1,905",0,"8,483",33.10%,148,0.60%,1.70%,290,1.10%,"Nov 15, 2023 8:22 AM","May 11, 2025 11:44 PM",1,544
Owned-Email-Send | 20231113 | Indo EDM-eCommerce Infl Mkting SEA Research Report.ID | 'Boost Your Brand's Visibility in the SEA E-commerce Landscape with Our Exclusive Influencer Marketing Report'.,398,376,94.50%,12,10,0,107,28.50%,9,2.40%,8.40%,4,1.10%,"Nov 12, 2023 6:00 PM","Apr 7, 2024 4:59 PM",0,147
Owned-Email-Send | 20231113 | SEA EDM-eCommerce Infl Mkting SEA Research Report.SEA | 'Boost Your Brand's Visibility in the SEA E-commerce Landscape with Our Exclusive Influencer Marketing Report'.,624,588,94.20%,13,23,0,171,29.10%,9,1.50%,5.30%,2,0.30%,"Nov 12, 2023 6:00 PM","Dec 14, 2024 12:12 PM",0,398
Owned-Email-Send | 20231201 | ID Hotel & Tourism.Email 1 - Your hotel's path to success with Affiliate Marketing,124,120,96.80%,0,4,0,63,52.50%,1,0.80%,1.60%,3,2.50%,"Jan 7, 2024 5:00 PM","Feb 21, 2024 5:22 AM",1,45
Owned-Email-Send | 20231201 | ID Hotel & Tourism.Email 2 -Harness the Power of Influencers for your hotel,121,116,95.90%,1,4,0,49,42.20%,2,1.70%,4.10%,1,0.90%,"Jan 14, 2024 5:00 PM","Jul 3, 2024 11:49 PM",1,171
Owned-Email-Send | 20231201 | ID Hotel & Tourism.Email 3 -Ready to Revolutionize your Hotel Business?,120,116,96.70%,0,4,0,47,40.50%,3,2.60%,6.40%,0,0.00%,"Jan 21, 2024 5:00 PM","Jan 29, 2024 5:21 PM",1,8
Owned-Email-Send | 20231204 | G2 Reviews Finserv.Email Send 1,29,27,93.10%,1,1,0,12,44.40%,0,0.00%,,0,0.00%,"Nov 30, 2023 8:00 AM","Dec 1, 2023 2:26 PM",1,1
Owned-Email-Send | 20231204 | G2 Reviews Finserv.Email Send 2,29,29,100.00%,0,0,0,8,27.60%,1,3.40%,12.50%,0,0.00%,"Dec 5, 2023 8:00 AM","Dec 5, 2023 5:53 PM",1,0
Owned-Email-Send | 20231204 | G2 Reviews Finserv.Email Send 3,28,27,96.40%,0,1,0,11,40.70%,0,0.00%,,0,0.00%,"Dec 11, 2023 8:00 AM","Dec 12, 2023 4:48 PM",1,1
Owned-Email-Send | 20231204 | G2 Reviews Migration Customers.Email Send 1,45,43,95.60%,1,1,0,17,39.50%,1,2.30%,5.90%,0,0.00%,"Nov 30, 2023 8:00 AM","Nov 30, 2023 2:52 PM",1,0
Owned-Email-Send | 20231204 | G2 Reviews Migration Customers.Email Send 2,45,41,91.10%,4,0,0,20,48.80%,1,2.40%,5.00%,1,2.40%,"Dec 5, 2023 8:00 AM","Dec 6, 2023 5:30 PM",1,1
Owned-Email-Send | 20231204 | G2 Reviews Migration Customers.Email Send 3,43,43,100.00%,0,0,0,16,37.20%,1,2.30%,6.30%,0,0.00%,"Dec 11, 2023 8:00 AM","Dec 11, 2023 10:50 PM",1,1
Owned-Email-Send | 20240116 | iPX 2024 Sponsorship outreach.Email 1,590,557,94.40%,7,26,0,302,54.20%,30,5.40%,9.90%,3,0.50%,"Jan 16, 2024 9:00 AM","Jun 13, 2024 10:08 PM",1,150
Owned-Email-Send | 20240116 | iPX 2024 Sponsorship outreach.Email 2 (fake forward),585,571,97.60%,8,6,0,307,53.80%,41,7.20%,13.40%,0,0.00%,"Jan 29, 2024 12:00 PM","Dec 17, 2024 7:57 AM",1,323
Owned-Email-Send | 20240116 | iPX 2024 Sponsorship outreach.Email 3,600,587,97.80%,5,8,0,287,48.90%,36,6.10%,12.50%,2,0.30%,"Feb 12, 2024 9:00 AM","Apr 8, 2024 8:29 AM",1,56
Owned-Email-Send | 20240116 | iPX 2024 Sponsorship outreach.Email 4,555,521,93.90%,18,10,0,233,44.70%,8,1.50%,3.40%,1,0.20%,"Mar 13, 2024 10:00 AM","May 29, 2024 6:46 PM",1,77
Owned-Email-Send | 20240121 | eMarketer Report.Email 01 - The attribution gap: digital discovery to in-store purchase,"218,377","197,593",90.50%,"12,032","8,740",0,"58,029",29.40%,"2,033",1.00%,3.50%,"1,300",0.70%,"Jan 21, 2025 4:33 PM","Jun 6, 2025 2:21 AM",1,135
Owned-Email-Send | 20240319 | SEA Dotdigital impact.com event.Dotdigital event invite,34,31,91.20%,1,2,0,10,32.30%,1,3.20%,10.00%,0,0.00%,"Mar 5, 2024 5:00 PM","Mar 6, 2024 11:48 PM",0,1
Owned-Email-Send | 20240320 | A/B Marketing is Hard.Whole Emails Test,"94,796","87,320",92.10%,"3,882","3,593",0,"18,307",21.00%,412,0.50%,2.30%,382,0.40%,"Apr 4, 2024 11:55 AM","Jun 4, 2025 11:24 AM",1,426
Owned-Email-Send | 20240516 | Ultimate Australian Partnership Playbook.Email 1 - Australia Marketing Playbook,260,217,83.50%,38,5,0,81,37.30%,11,5.10%,13.60%,1,0.50%,"May 16, 2024 5:45 PM","Feb 12, 2025 4:58 PM",0,272
"Owned-Email-Send | 20240730 | Advocate - Prospects.Prospect Email vA - Introducing impact.com / advocate: create, manage, and scale a profitable customer referral channel","58,741","54,511",92.80%,"2,280","1,949",0,"11,086",20.30%,447,0.80%,4.00%,284,0.50%,"Jul 30, 2024 8:00 AM","Jun 4, 2025 2:36 PM",1,309
Owned-Email-Send | 20240814 | Referral Partner Program Relaunch Announcement.Email - Launch alert: Earn big with impact.com’s Referral Partner Program!,"28,807","26,696",92.70%,"1,032","1,079",0,"5,834",21.90%,137,0.50%,2.30%,127,0.50%,"Sep 3, 2024 7:00 AM","Jun 3, 2025 6:27 AM",1,273
Owned-Email-Send | 20240815 | Castlery Case Study.Email 1 - [Exclusive] Learn how Castlery achieved a 12% AOV increase with affiliates,271,257,94.80%,6,8,0,86,33.50%,6,2.30%,7.00%,1,0.40%,"Aug 14, 2024 1:00 PM","Oct 14, 2024 7:47 PM",1,61
Owned-Email-Send | 20240822 | Brand Collective Study.Email 1 - [Exclusive] Brand Collective grows revenue by 34%,368,352,95.70%,9,7,0,136,38.60%,7,2.00%,5.10%,5,1.40%,"Aug 19, 2024 6:00 PM","Jan 7, 2025 6:46 PM",1,141
Owned-Email-Send | 20241010 | ID IRR - [Exclusive Report] E-commerce Influencer Marketing in Indonesia.Email 1 - ID IRR - [Exclusive Report] E-commerce Influencer Marketing in Indonesia,765,737,96.30%,6,22,0,233,31.60%,11,1.50%,4.70%,3,0.40%,"Oct 9, 2024 8:00 PM","Apr 29, 2025 5:53 PM",1,202
Owned-Email-Send | 20241010 | MY IRR - Free Report: Influencer partnership strategies.Email 1 - MY IRR - Free Report: Influencer partnership strategies,416,407,97.80%,4,5,0,135,33.20%,8,2.00%,5.90%,3,0.70%,"Oct 9, 2024 7:01 PM","Jan 8, 2025 6:34 AM",1,90
Owned-Email-Send | 20241010 | SG IRR - [Exclusive Report] eCommerce Influencer Marketing in Southeast Asia 2024.Email 1 - SG IRR - [Exclusive Report] eCommerce Influencer Marketing in Southeast Asia 2024,"1,195","1,111",93.00%,31,53,0,340,30.60%,30,2.70%,8.80%,0,0.00%,"Oct 9, 2024 7:01 PM","Mar 3, 2025 8:45 PM",1,145
Owned-Email-Send | 20241022 | Convergence White Paper.Email - New research that will change how you approach partnerships in the coming year,"77,008","71,472",92.80%,"2,596","2,940",0,"17,093",23.90%,769,1.10%,4.50%,267,0.40%,"Oct 22, 2024 7:00 AM","Jun 4, 2025 7:03 PM",1,226
Owned-Email-Send | 20241105 | Jackie Pimentel.Jackie Pimentel Email,"55,624","52,521",94.40%,805,"2,297",0,"15,167",28.90%,204,0.40%,1.30%,164,0.30%,"Nov 6, 2024 6:00 AM","Jun 4, 2025 10:53 AM",1,210
Owned-Email-Send | 20241113 | Testimonial Videos.Brand Collective,416,394,94.70%,13,9,0,126,32.00%,5,1.30%,4.00%,0,0.00%,"Nov 12, 2024 4:00 PM","Feb 14, 2025 6:04 AM",1,94
Owned-Email-Send | 20241120 | Endeavor Group Video.Endeavor Group Email,406,393,96.80%,3,10,0,130,33.10%,5,1.30%,3.80%,1,0.30%,"Nov 19, 2024 4:00 PM","Dec 8, 2024 12:07 PM",1,19
Owned-Email-Send | 20241121 | Magilla Partner Event - Italy.11/21 Send,544,514,94.50%,9,21,0,195,37.90%,6,1.20%,3.10%,1,0.20%,"Nov 22, 2024 1:00 AM","Dec 20, 2024 4:52 PM",0,29
Owned-Email-Send | 20241121 | Magilla Partner Event - Italy.11/21 Send,544,514,94.50%,9,21,0,195,37.90%,6,1.20%,3.10%,1,0.20%,"Nov 22, 2024 1:00 AM","Dec 20, 2024 4:52 PM",0,29
Owned-Email-Send | 20241126 | Here’s how to make influencer marketing easy for your company.SG Email Send,"1,735",0,0.00%,0,"1,735",0,0,,0,,,0,,"Nov 25, 2024 7:00 PM","Nov 25, 2024 7:43 PM",1,0
Owned-Email-Send | 20241126 | MY IRR - Discover the hidden power of influencers.MY IRR Email,424,415,97.90%,3,6,0,108,26.00%,1,0.20%,0.90%,0,0.00%,"Nov 25, 2024 7:00 PM","Dec 26, 2024 12:19 AM",1,30
Owned-Email-Send | 20241127 | Magilla Partner Event - Italy.11/27 Send,527,505,95.80%,2,20,0,197,39.00%,3,0.60%,1.50%,2,0.40%,"Nov 27, 2024 1:00 AM","Dec 30, 2024 3:33 PM",0,34
Owned-Email-Send | 20241127 | Magilla Partner Event - Italy.11/27 Send,527,505,95.80%,2,20,0,197,39.00%,3,0.60%,1.50%,2,0.40%,"Nov 27, 2024 1:00 AM","Dec 30, 2024 3:33 PM",0,34
Owned-Email-Send | 20241205 | Creator and Advocate Awareness.01. Creator__Email 01__Beyond affiliate: Grow your brand with influencers & customer referrals,439,430,97.90%,2,7,0,143,33.30%,10,2.30%,7.00%,2,0.50%,"Dec 4, 2024 4:00 PM","Feb 12, 2025 4:28 PM",1,70
Owned-Email-Send | 20241205 | Creator and Advocate Awareness.02a. Creator__Email 02__Turn your customers into revenue-driving advocates,10,9,90.00%,1,0,0,9,100.00%,6,66.70%,66.70%,0,0.00%,"Dec 11, 2024 7:00 PM","Dec 12, 2024 7:24 AM",1,1
Owned-Email-Send | 20241205 | Creator and Advocate Awareness.02b. AU__Playbook__Email 01__Get Australia’s Ultimate Influencer Playbook,423,413,97.60%,2,8,0,138,33.40%,5,1.20%,3.60%,1,0.20%,"Dec 11, 2024 7:00 PM","Feb 14, 2025 6:19 AM",1,64
Owned-Email-Send | 20241211 | Here’s how to make influencer marketing easy for your company.SG Email Send,"1,723","1,531",88.90%,111,81,0,401,26.20%,22,1.40%,5.50%,6,0.40%,"Dec 11, 2024 7:00 PM","May 4, 2025 7:24 AM",1,144
Owned-Email-Send | 20250121 | ANZ Content Wrapped.Email 1 - ANZ Content Wrapped - 2024 Wrapped: The year of partnership wins!,549,525,95.60%,11,13,0,176,33.50%,13,2.50%,7.40%,3,0.60%,"Jan 20, 2025 2:00 PM","Feb 19, 2025 12:05 AM",0,29
Owned-Email-Send | 20250121 | ANZ Content Wrapped.Email 2 - ANZ Content Wrapped - Ready to upgrade your influencer strategy in 2025?,509,492,96.70%,3,14,0,168,34.10%,11,2.20%,6.50%,1,0.20%,"Feb 3, 2025 2:00 PM","Feb 27, 2025 3:34 PM",0,24
Owned-Email-Send | 20250121 | ANZ Content Wrapped.Email 3 - ANZ Content Wrapped - Revamp Your 2025 Partnership Strategy,499,483,96.80%,1,15,0,160,33.10%,11,2.30%,6.90%,2,0.40%,"Feb 10, 2025 2:00 PM","Feb 25, 2025 7:29 PM",0,15
Owned-Email-Send | 20250121 | ANZ Content Wrapped.Email 4 - ANZ Content Wrapped - Watch and Learn: Expert Insights for 2025,494,480,97.20%,0,14,0,159,33.10%,12,2.50%,7.50%,1,0.20%,"Feb 17, 2025 2:00 PM","Mar 4, 2025 11:42 PM",0,15
Owned-Email-Send | 20250121 | ANZ Content Wrapped.Email 5 - ANZ Content Wrapped - Ready to upgrade your influencer strategy in 2025?,488,473,96.90%,1,14,0,161,34.00%,11,2.30%,6.80%,2,0.40%,"Feb 24, 2025 2:00 PM","Apr 9, 2025 11:45 PM",0,44
Owned-Email-Send | 20250121 | SEA Content Wrapped.Email 1 - SEA Content Wrapped - 2024 Wrapped: Your key to winning partnerships,"3,097","2,902",93.70%,56,139,0,816,28.10%,43,1.50%,5.30%,11,0.40%,"Jan 20, 2025 5:00 PM","Apr 29, 2025 5:39 PM",0,99
Owned-Email-Send | 20250121 | SEA Content Wrapped.Email 2 - SEA Content Wrapped - SEA 2025 marketing trend Unveiled…,"2,938","2,784",94.80%,22,132,0,792,28.40%,28,1.00%,3.50%,6,0.20%,"Feb 3, 2025 5:00 PM","Apr 29, 2025 5:49 PM",0,85
Owned-Email-Send | 20250121 | SEA Content Wrapped.Email 3 - SEA Content Wrapped - Ready to expand your reach in 2025?,"2,903","2,772",95.50%,3,128,0,763,27.50%,34,1.20%,4.50%,4,0.10%,"Feb 10, 2025 5:00 PM","May 28, 2025 7:03 AM",0,107
Owned-Email-Send | 20250121 | SEA Content Wrapped.Email 4 - SEA Content Wrapped - Customer Spotlight: Castlery affiliate success,"2,891","2,754",95.30%,7,130,0,771,28.00%,18,0.70%,2.30%,11,0.40%,"Feb 17, 2025 5:00 PM","Jun 4, 2025 5:56 AM",0,107
Owned-Email-Send | 20250203 | Merry People Case Study.Email 1 - Merry People Case Study - [Exclusive] How Merry People achieved 2X revenue growth,528,513,97.20%,1,14,0,189,36.80%,12,2.30%,6.30%,3,0.60%,"Feb 4, 2025 4:00 PM","Mar 23, 2025 8:47 PM",1,47
Owned-Email-Send | 20250205 | Magilla Partner Event - Italy.1/22 Send,561,521,92.90%,21,19,0,148,28.40%,6,1.20%,4.10%,2,0.40%,"Jan 22, 2025 12:01 AM","Feb 27, 2025 5:50 AM",0,36
Owned-Email-Send | 20250205 | Magilla Partner Event - Italy.1/22 Send,561,521,92.90%,21,19,0,148,28.40%,6,1.20%,4.10%,2,0.40%,"Jan 22, 2025 12:01 AM","Feb 27, 2025 5:50 AM",0,36
Owned-Email-Send | 20250312 | Must Have Email Templates A/B Test for Partnerships Stream Audience.Subject Line Test,"11,675","11,167",95.60%,57,451,0,"4,026",36.10%,62,0.60%,1.50%,37,0.30%,"Mar 12, 2025 9:00 AM","May 22, 2025 8:23 PM",1,71
Owned-Email-Send | 20250318 | ANZ 360 Incrementality Asset.Email 1A - Are you measuring the full value of your partnerships?,819,790,96.50%,3,26,0,278,35.20%,6,0.80%,2.20%,4,0.50%,"Feb 18, 2025 2:01 PM","Apr 7, 2025 7:43 AM",0,48
Owned-Email-Send | 20250318 | ANZ 360 Incrementality Asset.Email 1B - Are you measuring the full value of your partnerships?,781,754,96.50%,8,19,0,258,34.20%,12,1.60%,4.70%,2,0.30%,"Feb 18, 2025 2:01 PM","May 13, 2025 7:17 PM",0,84
"Owned-Email-Send | 20250318 | TikTok Testimonial Video “impact.com’s platform is the secret sauce behind the scalability of our program."".Version A","60,421","56,322",93.20%,935,"3,164",0,"16,600",29.50%,227,0.40%,1.40%,161,0.30%,"Mar 18, 2025 9:00 AM","Jun 6, 2025 11:43 AM",1,80
Owned-Email-Send | 20250403 | 360 Incrementality webinar - Broad Audience.Email 1A - Are you measuring the full value of your partnerships?,937,874,93.30%,6,57,0,112,12.80%,6,0.70%,5.40%,0,0.00%,"Feb 11, 2025 7:05 AM","May 28, 2025 7:32 PM",1,107
Owned-Email-Send | 20250403 | 360 Incrementality webinar - Broad Audience.Email 2 - (police car light emoji) 69.3% of sales touchpoints go uncredited (says research),567,541,95.40%,3,23,0,96,17.70%,12,2.20%,12.50%,1,0.20%,"Feb 20, 2025 7:00 AM","May 28, 2025 7:52 PM",1,98
Owned-Email-Send | 20250403 | 360 Incrementality webinar - Broad Audience.Email 3A - (police car light) [WEBINAR] How top brands measure true partnership value,601,575,95.70%,2,24,0,84,14.60%,12,2.10%,14.30%,0,0.00%,"Mar 5, 2025 10:00 AM","Mar 19, 2025 11:36 PM",1,15
Owned-Email-Send | 20250403 | 360 Incrementality webinar - Broad Audience.Email 4 - How to reveal true partnership value (bar chart),585,559,95.60%,3,23,0,93,16.60%,4,0.70%,4.30%,0,0.00%,"Mar 11, 2025 6:00 AM","May 28, 2025 7:52 PM",1,79
Owned-Email-Send | 20250403 | 360 Incrementality webinar - Broad Audience.Email 5 - [WEBINAR] Here’s how Zenni Optical uncovered $1.5M through,594,571,96.10%,0,23,0,92,16.10%,7,1.20%,7.60%,0,0.00%,"Mar 18, 2025 7:00 AM","May 28, 2025 7:52 PM",1,72
Owned-Email-Send | 20250403 | 360 Incrementality webinar - Broad Audience.Email 6 - (police car light emoji) Here’s how Patagonia & Zenni Optical measure affiliate success,"19,604","18,638",95.10%,241,725,0,"3,634",19.50%,373,2.00%,10.30%,55,0.30%,"Mar 25, 2025 6:00 AM","Jun 2, 2025 4:27 PM",1,69
Owned-Email-Send | 20250403 | 360 Incrementality webinar - Broad Audience.Email 7a - Broad audience - to No Shows - [RECORDING]: Measuring true partner value,93,93,100.00%,0,0,0,56,60.20%,10,10.80%,17.90%,0,0.00%,"Apr 16, 2025 7:00 AM","Apr 30, 2025 6:54 PM",1,14
Owned-Email-Send | 20250403 | 360 Incrementality webinar - Broad Audience.Email 7b - Broad audience - to Attendees - [RECORDING + INSIGHTS] Your next steps for measuring true partnership value,89,89,100.00%,0,0,0,49,55.10%,7,7.90%,14.30%,0,0.00%,"Apr 11, 2025 10:28 AM","Apr 23, 2025 6:07 PM",1,12
Owned-Email-Send | 20250403 | 360 Incrementality webinar - CJ Audience.Email 1 - (first name) is (company name) capturing your partnership program's true ROI? (chart emoji),"1,187","1,100",92.70%,64,23,0,76,6.90%,2,0.20%,2.60%,5,0.50%,"Feb 11, 2025 6:55 AM","Feb 18, 2025 2:05 PM",1,7
Owned-Email-Send | 20250403 | 360 Incrementality webinar - CJ Audience.Email 10 - Rosetta Stone saw 87% growth in just one quarter,"2,837","2,753",97.00%,7,77,0,323,11.70%,72,2.60%,22.30%,5,0.20%,"Apr 29, 2025 6:00 AM","Jun 6, 2025 1:20 AM",1,38
Owned-Email-Send | 20250403 | 360 Incrementality webinar - CJ Audience.Email 2 - (company name) your partnerships can drive 3X more value than you see—here’s why,"1,123","1,096",97.60%,5,22,0,94,8.60%,27,2.50%,28.70%,1,0.10%,"Feb 20, 2025 6:30 AM","Mar 24, 2025 7:21 AM",1,32
Owned-Email-Send | 20250403 | 360 Incrementality webinar - CJ Audience.Email 3A - Patagonia and Zenni Optical reveal hidden partnership opportunities,"1,125","1,096",97.40%,5,24,0,88,8.00%,26,2.40%,29.50%,1,0.10%,"Mar 5, 2025 9:30 AM","Mar 11, 2025 3:32 PM",1,6
Owned-Email-Send | 20250403 | 360 Incrementality webinar - CJ Audience.Email 4 - April 3: new framework to prove & maximize partnership value,"1,126","1,100",97.70%,1,25,0,89,8.10%,26,2.40%,29.20%,1,0.10%,"Mar 12, 2025 7:23 AM","Mar 23, 2025 5:57 PM",1,11
Owned-Email-Send | 20250403 | 360 Incrementality webinar - CJ Audience.Email 5 - Stop overlooking valuable partnerships––join our webinar to learn how,"1,873","1,819",97.10%,3,51,0,165,9.10%,44,2.40%,26.70%,3,0.20%,"Mar 19, 2025 6:00 AM","Apr 14, 2025 7:41 PM",1,27
Owned-Email-Send | 20250403 | 360 Incrementality webinar - CJ Audience.Email 8 - (first name) claim your complimentary $15K partnership audit,"2,721","2,642",97.10%,4,75,0,369,14.00%,81,3.10%,22.00%,6,0.20%,"Apr 15, 2025 6:00 AM","May 23, 2025 5:21 AM",1,38
Owned-Email-Send | 20250403 | 360 Incrementality webinar - CJ Audience.Email 9 - Enterprise brands are making the switch—here’s why,"2,847","2,765",97.10%,5,77,0,414,15.00%,102,3.70%,24.60%,5,0.20%,"Apr 22, 2025 6:00 AM","May 16, 2025 11:27 AM",1,24
Owned-Email-Send | 20250414 | Olipop.OLIPOP email,"22,699","21,139",93.10%,301,"1,259",0,"6,839",32.40%,188,0.90%,2.70%,97,0.50%,"May 15, 2025 9:01 AM","Jun 5, 2025 11:15 AM",1,21
Owned-Email-Send | 20250415 | SEMRush A/B Test for Nurture Audience.Version A,"35,335","32,825",92.90%,47,"2,463",0,"2,540",7.70%,71,0.20%,2.80%,34,0.10%,"May 15, 2025 8:16 AM","Jun 6, 2025 10:48 AM",1,22
Owned-Email-Send | 20250415 | SEMRush A/B Test for Nurture Audience.Whole Emails Test,"52,719","49,797",94.50%,340,"2,582",0,"14,613",29.30%,284,0.60%,1.90%,159,0.30%,"Apr 15, 2025 9:00 AM","Jun 5, 2025 4:44 PM",1,51
Owned-Email-Send | 20250429 | SEA Puma CS.Email 1 - PUMA Case Study Email - Puma doubles partners and scales its partnership program globally,"11,264","10,629",94.40%,41,594,0,"2,018",19.00%,72,0.70%,3.60%,32,0.30%,"May 13, 2025 7:00 PM","Jun 6, 2025 12:40 AM",1,23
Owned-Email-Send | 20250501 | Rosetta Stone Nurture Audience.Email 2,"57,822","54,363",94.00%,328,"3,131",0,"14,305",26.30%,237,0.40%,1.70%,102,0.20%,"May 8, 2025 8:15 AM","Jun 6, 2025 11:59 AM",1,29
Owned-Email-Send | 20250501 | Rosetta Stone Nurture Audience.Whole Emails,"30,839","29,368",95.20%,121,"1,350",0,"9,015",30.70%,113,0.40%,1.30%,66,0.20%,"May 1, 2025 9:00 AM","Jun 6, 2025 11:21 AM",1,36
Owned-Email-Send | 20250505 | Incrementality Playbook.Incrementality Email,"45,107","42,422",94.00%,165,"2,520",0,"9,631",22.70%,162,0.40%,1.70%,70,0.20%,"May 8, 2025 9:00 AM","Jun 6, 2025 10:52 AM",1,29
Paid-Egifting | PC - 20230523 | Grab Indo KTA eGift Campaign.Paid-Egifting | PC - 20230630 | Grab Indo KTA eGift Campaign blast.Paid eGifting Campaing June 2023,16,15,93.80%,1,0,0,2,13.30%,0,0.00%,,0,0.00%,"Jun 26, 2023 9:00 PM","Jun 26, 2023 9:26 PM",1,0
Paid-Egifting | PC - 20231101 | Closed-won feedback $75.Calendly 30 min invitation,122,113,92.60%,5,4,0,65,57.50%,11,9.70%,16.90%,0,0.00%,"Nov 1, 2023 1:06 PM","Nov 20, 2023 10:19 PM",1,19
Paid-Social Nurture | Affiliate.Email 1,22,20,90.90%,2,0,0,12,60.00%,1,5.00%,8.30%,0,0.00%,"Jul 3, 2023 11:00 AM","Nov 8, 2023 9:24 PM",0,128
Paid-Social Nurture | Affiliate.Email 2,37,36,97.30%,1,0,0,17,47.20%,1,2.80%,5.90%,2,5.60%,"Jul 5, 2023 11:00 AM","Nov 13, 2023 6:05 AM",0,131
Paid-Social Nurture | Affiliate.Email 3,61,57,93.40%,2,2,0,27,47.40%,0,0.00%,,1,1.80%,"Jul 10, 2023 11:00 AM","Nov 21, 2023 3:45 AM",0,134
Paid-Social Nurture | Affiliate.Email 4,63,59,93.70%,1,3,0,30,50.80%,2,3.40%,6.70%,0,0.00%,"Jun 7, 2023 11:01 AM","Nov 21, 2023 8:27 AM",0,167
Paid-Social Nurture | Ultimate guide to influencer.Email 1,13,9,69.20%,2,2,0,2,22.20%,0,0.00%,,0,0.00%,"Nov 2, 2023 11:00 AM","Nov 4, 2023 1:18 PM",0,2
Paid-Social Nurture | Ultimate guide to influencer.Email 2,16,13,81.30%,1,2,0,2,15.40%,0,0.00%,,0,0.00%,"Nov 2, 2023 11:00 AM","Nov 8, 2023 11:00 PM",0,7
